"";"y";"x1";"x2";"i";"cluster"
"4708";0;-0,447;-1,463;61;"61"
"4709";1;0,158;-1,501;62;"62"
"4710";1;-0,713;0,412;62;"62"
"4711";0;1,51;-0,989;62;"62"
"4712";0;0,362;0,644;62;"62"
"4713";1;-0,803;-0,01;62;"62"
"4714";0;-0,697;-0,071;62;"62"
"4715";1;0,363;0,554;62;"62"
"4716";1;0,096;-0,501;62;"62"
"4717";1;0,586;-2,113;62;"62"
"4718";1;0,564;1,577;62;"62"
"4719";0;-0,108;1,668;62;"62"
"4720";1;0,065;-1,414;62;"62"
"4721";1;0,181;0,08;62;"62"
"4722";0;0,562;-1,261;62;"62"
"4723";1;-0,134;-1,396;62;"62"
"4724";1;1,046;-0,87;62;"62"
"4725";1;-1,175;-0,657;62;"62"
"4726";1;1,059;-0,679;62;"62"
"4727";1;-2,115;0,17;62;"62"
"4728";0;-1,533;-0,189;62;"62"
"4729";1;1,006;-0,086;62;"62"
"4730";1;0,953;1,503;62;"62"
"4731";1;-1,338;-1,505;62;"62"
"4732";1;0,056;-2,581;62;"62"
"4733";1;-0,809;-1,179;62;"62"
"4734";0;-0,226;0,103;62;"62"
"4735";0;0,307;-2,037;62;"62"
"4736";1;0,839;0,923;62;"62"
"4737";1;0,06;0,862;62;"62"
"4738";1;0,545;0,918;62;"62"
"4739";1;0,491;-0,859;62;"62"
"4740";1;1,745;0,805;62;"62"
"4741";0;-0,061;1,631;62;"62"
"4742";1;0,835;-0,698;62;"62"
"4743";1;0,558;0,95;62;"62"
"4744";0;-0,365;0,615;62;"62"
"4745";1;0,767;-0,784;62;"62"
"4746";1;0,748;0,18;62;"62"
"4747";1;-1,371;-0,852;62;"62"
"4748";1;0,43;0,022;62;"62"
"4749";1;-1,249;-0,515;62;"62"
"4750";1;1,319;-0,843;62;"62"
"4751";0;-0,677;-0,74;62;"62"
"4752";1;1,122;-0,614;62;"62"
"4753";1;0,247;-0,478;62;"62"
"4754";1;1,004;-0,65;62;"62"
"4755";1;-0,588;-0,367;62;"62"
"4756";0;-0,506;0,295;62;"62"
"4757";1;0,623;-0,093;62;"62"
"4758";0;0,897;0,206;62;"62"
"4759";1;1,643;1,36;62;"62"
"4760";0;-0,967;0,736;62;"62"
"4761";1;0,049;0,52;62;"62"
"4762";1;-0,003;-0,364;62;"62"
"4763";1;0,193;1,294;62;"62"
"4764";1;-0,528;-0,621;62;"62"
"4765";0;-0,686;1,29;62;"62"
"4766";1;0,353;0,426;62;"62"
"4767";0;-1,592;0,076;62;"62"
"4768";1;-0,265;-1,824;62;"62"
"4769";1;1,429;-0,133;62;"62"
"4770";1;1,6;-0,912;62;"62"
"4771";1;0,033;0,795;62;"62"
"4772";1;-2,331;-0,894;62;"62"
"4773";0;0,222;-1,817;62;"62"
"4774";1;1,144;-0,77;62;"62"
"4775";1;-0,476;0,031;62;"62"
"4776";1;1,15;0,806;62;"62"
"4777";1;0,491;-1,31;62;"62"
"4778";1;1,008;1,812;62;"62"
"4779";0;-0,477;-0,166;62;"62"
"4780";1;0,127;-0,458;62;"62"
"4781";1;-0,852;-0,353;62;"62"
"4782";1;0,201;0,225;62;"62"
"4783";1;-0,676;0,925;62;"62"
"4784";1;1,77;0,707;62;"62"
"4785";1;-0,638;-0,645;62;"62"
"4786";0;-1,214;0,839;62;"62"
"4787";1;-1,409;-0,737;62;"62"
"4788";1;-0,579;-0,124;62;"62"
"4789";1;-0,652;-0,028;62;"62"
"4790";0;-1,419;-0,51;62;"62"
"4791";1;-0,794;-0,951;62;"62"
"4792";1;-0,163;0,34;62;"62"
"4793";1;-1,276;0,013;62;"62"
"4794";1;0,513;1,013;62;"62"
"4795";1;0,357;-0,24;62;"62"
"4796";1;0,585;-2,625;62;"62"
"4797";1;-0,871;-0,923;62;"62"
"4798";1;0,029;0,504;62;"62"
"4799";1;0,668;2,207;62;"62"
"4800";1;0,277;0,989;62;"62"
"4801";1;1,361;-0,089;62;"62"
"4802";1;1,079;-0,647;62;"62"
"4803";0;-0,023;-0,048;62;"62"
"4804";1;0,028;-0,184;62;"62"
"4805";0;1,682;-0,825;63;"63"
"4806";1;1,947;0,051;63;"63"
"4807";1;0,951;0,584;63;"63"
"4808";1;-0,831;-1,469;63;"63"
"4809";0;-0,578;0,431;63;"63"
"4810";1;2,02;-0,587;63;"63"
"4811";1;0,209;0,03;63;"63"
"4812";1;-0,452;-0,774;63;"63"
"4813";0;0,638;0,076;63;"63"
"4814";0;0,556;1,4;63;"63"
"4815";0;-1,094;0,32;63;"63"
"4816";1;2,123;0,33;63;"63"
"4817";0;-0,886;1,078;63;"63"
"4818";1;-0,858;-1,309;63;"63"
"4819";0;0,091;0,07;63;"63"
"4820";0;-1,083;-0,381;63;"63"
"4821";0;1,049;1,165;63;"63"
"4822";1;2,175;1,324;63;"63"
"4823";0;0,257;1,565;63;"63"
"4824";1;-0,375;-0,347;63;"63"
"4825";0;-1,989;-0,075;63;"63"
"4826";0;0,073;-0,556;63;"63"
"4827";1;-0,053;0,242;63;"63"
"4828";0;0,307;1,263;63;"63"
"4829";1;0,762;-2,487;63;"63"
"4830";1;-0,922;-1,5;63;"63"
"4831";0;0,66;1,018;63;"63"
"4832";1;-1,028;-1,158;63;"63"
"4833";1;1,504;0,838;63;"63"
"4834";0;-1,615;-0,048;63;"63"
"4835";0;0,708;-0,32;63;"63"
"4836";1;0,296;-1,186;63;"63"
"4837";1;-1,131;-1,044;63;"63"
"4838";0;-1,287;-0,139;63;"63"
"4839";1;-1,252;-0,607;63;"63"
"4840";0;-2,564;0,741;63;"63"
"4841";0;-1,077;0,863;63;"63"
"4842";0;-0,023;1,717;63;"63"
"4843";0;-0,565;0,089;63;"63"
"4844";0;-0,87;1,074;63;"63"
"4845";0;-0,7;-0,022;63;"63"
"4846";0;-0,047;0,73;63;"63"
"4847";0;-0,447;1,009;63;"63"
"4848";0;-0,351;-0,203;63;"63"
"4849";0;-2,349;1,233;63;"63"
"4850";1;1,904;-0,131;63;"63"
"4851";0;-0,74;-0,047;63;"63"
"4852";0;-1,898;-0,022;63;"63"
"4853";1;-0,003;-1,053;63;"63"
"4854";0;0,036;0,643;63;"63"
"4855";1;-1,223;-1,146;63;"63"
"4856";1;0,384;0,146;63;"63"
"4857";1;0,142;-0,006;63;"63"
"4858";0;-0,006;0,241;63;"63"
"4859";0;0,878;-0,075;63;"63"
"4860";0;-0,694;1,944;63;"63"
"4861";1;0,508;-1,229;63;"63"
"4862";1;2,04;-0,003;63;"63"
"4863";0;0,26;-0,055;63;"63"
"4864";0;-0,043;0,025;63;"63"
"4865";0;-1,154;-0,085;63;"63"
"4866";0;-0,933;0,335;63;"63"
"4867";0;-1,432;1,536;63;"63"
"4868";1;0,504;-1,252;63;"63"
"4869";1;-1,207;-1,664;63;"63"
"4870";0;1,279;0,449;63;"63"
"4871";0;0,035;0,367;63;"63"
"4872";0;0,399;0,338;63;"63"
"4873";1;0,456;0,226;63;"63"
"4874";0;-0,788;-0,336;63;"63"
"4875";0;-0,081;0,393;63;"63"
"4876";0;0,475;1,21;63;"63"
"4877";0;-0,068;-1,573;63;"63"
"4878";0;2,056;0,028;63;"63"
"4879";0;-0,265;0,884;63;"63"
"4880";0;1,808;0,875;63;"63"
"4881";1;1,872;-0,466;63;"63"
"4882";0;-0,225;0,906;63;"63"
"4883";0;-0,025;-0,261;63;"63"
"4884";0;-0,064;-0,579;63;"63"
"4885";0;-0,725;2,514;63;"63"
"4886";1;1,995;-1,336;63;"63"
"4887";1;-0,176;-1,054;63;"63"
"4888";0;0,928;0,989;63;"63"
"4889";1;-0,811;-0,672;63;"63"
"4890";0;0,443;-0,298;63;"63"
"4891";0;0,694;-0,039;63;"63"
"4892";0;1,925;0,838;63;"63"
"4893";1;0,744;-0,044;64;"64"
"4894";1;0,199;1,333;64;"64"
"4895";1;0,339;-1,391;64;"64"
"4896";1;-0,136;0,761;64;"64"
"4897";1;0,206;-0,285;64;"64"
"4898";1;1,124;-0,662;64;"64"
"4899";1;0,539;0,154;64;"64"
"4900";0;1,2;-1,922;64;"64"
"4901";1;-0,116;-0,961;64;"64"
"4902";1;1,789;-0,267;64;"64"
"4903";1;1,27;1,622;64;"64"
"4904";0;-0,214;-0,892;64;"64"
"4905";0;-0,498;-0,932;64;"64"
"4906";1;-0,85;1,658;64;"64"
"4907";1;-1,039;0,431;64;"64"
"4908";1;-1,169;1,134;64;"64"
"4909";1;0,267;0,989;64;"64"
"4910";1;-0,21;-0,779;64;"64"
"4911";0;0,439;-1,056;64;"64"
"4912";0;1,677;-0,59;64;"64"
"4913";0;-1,199;0,013;64;"64"
"4914";1;1,429;0,091;64;"64"
"4915";1;-1,367;-0,171;64;"64"
"4916";1;0,858;1,418;64;"64"
"4917";1;0,471;-0,651;64;"64"
"4918";0;-0,67;-1,92;64;"64"
"4919";1;1,193;-0,181;64;"64"
"4920";1;-0,205;0,67;64;"64"
"4921";1;-0,665;0,013;64;"64"
"4922";1;0,082;-0,449;64;"64"
"4923";1;-1,486;1,584;64;"64"
"4924";1;0,291;1,712;64;"64"
"4925";0;-1,353;0,577;64;"64"
"4926";1;-1,479;-0,929;64;"64"
"4927";1;1,687;-1,492;64;"64"
"4928";0;0,086;-0,65;64;"64"
"4929";0;0,55;-1,35;64;"64"
"4930";1;-0,281;0,074;64;"64"
"4931";0;0,3;-1,184;64;"64"
"4932";0;1,282;-2,689;64;"64"
"4933";1;0,634;1,108;64;"64"
"4934";1;-0,275;0,16;64;"64"
"4935";1;-0,054;-0,054;64;"64"
"4936";1;-1,084;0,899;64;"64"
"4937";1;-0,883;0,845;64;"64"
"4938";1;0,875;0,713;64;"64"
"4939";1;0,306;1,597;64;"64"
"4940";0;-0,835;-2,305;64;"64"
"4941";1;0,27;-0,537;64;"64"
"4942";1;-0,115;0,156;64;"64"
"4943";1;0,003;-0,536;64;"64"
"4944";1;-1,555;0,164;64;"64"
"4945";0;-2,226;-1,199;64;"64"
"4946";0;1,739;-1,244;64;"64"
"4947";1;-0,708;-0,589;64;"64"
"4948";1;1,11;-0,02;64;"64"
"4949";1;-0,73;-0,272;64;"64"
"4950";1;-0,793;-0,511;64;"64"
"4951";1;-1,198;-0,197;64;"64"
"4952";1;-1,323;1,73;64;"64"
"4953";1;-0,643;-0,433;64;"64"
"4954";1;1,544;0,484;64;"64"
"4955";1;0,932;0,191;64;"64"
"4956";1;1,974;-0,288;64;"64"
"4957";1;-1,026;-0,063;64;"64"
"4958";0;0,183;-0,299;64;"64"
"4959";1;1,87;0,477;64;"64"
"4960";0;-0,243;-0,579;64;"64"
"4961";0;-2,129;2,229;65;"65"
"4962";0;-0,976;0,082;65;"65"
"4963";0;-0,568;-0,872;65;"65"
"4964";0;-0,904;-0,477;65;"65"
"4965";0;-0,423;-1,288;65;"65"
"4966";0;0,616;-0,58;65;"65"
"4967";0;1,001;0,125;65;"65"
"4968";0;-0,656;-0,723;65;"65"
"4969";0;1,637;-0,706;65;"65"
"4970";0;-0,382;0,618;65;"65"
"4971";0;1,709;-1,268;65;"65"
"4972";0;1,015;0,095;65;"65"
"4973";0;-1,977;-0,672;65;"65"
"4974";0;-0,409;0,611;65;"65"
"4975";0;-0,985;-0,271;65;"65"
"4976";0;0,05;0,916;65;"65"
"4977";0;0,316;1,344;65;"65"
"4978";0;-1,861;-0,24;65;"65"
"4979";0;-0,594;0,915;65;"65"
"4980";1;-1,565;-0,086;65;"65"
"4981";0;0,399;0,948;65;"65"
"4982";0;1,58;-1,053;65;"65"
"4983";0;-0,534;0,176;65;"65"
"4984";0;-2,167;-0,013;65;"65"
"4985";0;1,624;-0,337;65;"65"
"4986";0;0,26;-0,372;65;"65"
"4987";0;-0,005;-1,054;65;"65"
"4988";1;0,61;-0,029;65;"65"
"4989";1;0,545;1,496;65;"65"
"4990";0;2,363;-0,56;65;"65"
"4991";1;-0,639;0,359;65;"65"
"4992";0;-1,263;1,317;65;"65"
"4993";0;0,323;0,799;65;"65"
"4994";0;-0,79;0,104;65;"65"
"4995";0;-0,691;1,036;65;"65"
"4996";0;0,645;1,632;65;"65"
"4997";0;-0,392;0,234;65;"65"
"4998";0;0,734;1,014;65;"65"
"4999";0;-1,117;-1,783;65;"65"
"5000";0;1,374;-0,857;65;"65"
"5001";0;0,789;0,955;65;"65"
"5002";0;-1,028;0,038;65;"65"
"5003";0;-0,752;-0,078;65;"65"
"5004";0;-1,415;-0,027;65;"65"
"5005";0;0,276;-1,649;65;"65"
"5006";0;-1,226;0,446;65;"65"
"5007";0;-1,105;0,089;65;"65"
"5008";0;-1,182;0,137;65;"65"
"5009";0;-3,017;1,972;65;"65"
"5010";0;1,1;1,113;65;"65"
"5011";0;0,771;-1,2;65;"65"
"5012";0;-0,731;0,314;65;"65"
"5013";0;-0,946;-1,034;65;"65"
"5014";0;-0,561;-0,836;65;"65"
"5015";0;-1,337;0,457;65;"65"
"5016";0;-0,227;-0,486;65;"65"
"5017";0;0,242;1,841;65;"65"
"5018";0;0,54;0,17;65;"65"
"5019";0;-1,627;0,331;65;"65"
"5020";1;0,468;2,323;65;"65"
"5021";1;1,587;-0,752;65;"65"
"5022";0;-0,98;1,191;65;"65"
"5023";1;1,44;0,67;65;"65"
"5024";0;1,435;-0,965;65;"65"
"5025";0;-1,01;-0,541;65;"65"
"5026";0;2,119;-0,181;65;"65"
"5027";0;0,683;-1,129;65;"65"
"5028";0;0,165;0,476;65;"65"
"5029";1;1,535;1,05;65;"65"
"5030";0;0,43;-0,317;65;"65"
"5031";0;0,027;-0,107;65;"65"
"5032";0;-0,421;0,411;65;"65"
"5033";0;-0,119;-0,214;65;"65"
"5034";0;-0,934;0,726;65;"65"
"5035";0;0,844;0,761;65;"65"
"5036";0;-0,883;1,265;65;"65"
"5037";1;0,392;-0,246;65;"65"
"5038";0;0,811;-0,204;65;"65"
"5039";0;0,824;-0,32;65;"65"
"5040";0;1,783;0,212;65;"65"
"5041";0;-1,398;-1,611;65;"65"
"5042";0;0,896;-1,763;65;"65"
"5043";0;-1,087;1,606;65;"65"
"5044";0;-0,827;0,626;65;"65"
"5045";1;1,336;1,02;65;"65"
"5046";0;-1,567;-0,484;66;"66"
"5047";0;-0,296;-1,049;66;"66"
"5048";0;-0,788;0,582;66;"66"
"5049";0;-0,497;-0,601;66;"66"
"5050";0;-0,391;0,04;66;"66"
"5051";1;1,656;0,301;66;"66"
"5052";1;0,241;0,867;66;"66"
"5053";1;0,265;0,942;66;"66"
"5054";0;-0,111;-1,647;66;"66"
"5055";0;-0,758;-0,193;66;"66"
"5056";0;0,708;0,598;66;"66"
"5057";1;-0,606;1,152;66;"66"
"5058";1;0,045;0,936;66;"66"
"5059";0;-1,017;0,322;66;"66"
"5060";1;2,552;0,425;66;"66"
"5061";1;0,372;2,229;66;"66"
"5062";0;-0,184;-0,153;66;"66"
"5063";0;0,368;-0,186;66;"66"
"5064";0;-0,166;0,12;66;"66"
"5065";0;-1,198;-0,981;66;"66"
"5066";0;0,199;-1,672;66;"66"
"5067";0;0,683;-0,742;66;"66"
"5068";1;0,678;1,135;66;"66"
"5069";0;-1,385;0,598;66;"66"
"5070";1;0,137;-0,509;66;"66"
"5071";0;1,802;-0,167;66;"66"
"5072";0;1,521;-0,663;66;"66"
"5073";1;-0,746;0,103;66;"66"
"5074";1;0,781;0,597;66;"66"
"5075";0;-0,252;0,826;66;"66"
"5076";0;-0,635;-0,675;66;"66"
"5077";1;2,543;0,303;66;"66"
"5078";0;1,319;-0,27;66;"66"
"5079";0;0,264;0,921;66;"66"
"5080";0;-0,871;0,267;66;"66"
"5081";1;-0,701;0,11;66;"66"
"5082";0;-0,292;-0,379;66;"66"
"5083";1;1,246;1,291;66;"66"
"5084";1;0,304;1,125;66;"66"
"5085";0;-2,412;1,361;66;"66"
"5086";1;1,017;0,442;66;"66"
"5087";0;-0,373;0,17;66;"66"
"5088";0;0,147;-1,391;66;"66"
"5089";1;-0,393;3,008;66;"66"
"5090";0;0,297;-0,503;66;"66"
"5091";1;0,3;0,688;66;"66"
"5092";0;-1,604;0,379;66;"66"
"5093";0;-1,125;1,091;66;"66"
"5094";0;-1,443;0,676;66;"66"
"5095";0;-0,052;-0,103;66;"66"
"5096";0;-2,384;0,648;66;"66"
"5097";1;0,944;0,326;66;"66"
"5098";0;0,351;-0,062;66;"66"
"5099";0;1,395;-1,2;66;"66"
"5100";0;-1,209;-0,064;66;"66"
"5101";0;-0,757;0,519;66;"66"
"5102";0;-1,185;-1,515;66;"66"
"5103";1;0,448;0,824;66;"66"
"5104";0;0,302;0,385;66;"66"
"5105";0;-1,906;-0,296;66;"66"
"5106";0;0,591;-0,917;66;"66"
"5107";0;0,1;-1,303;66;"66"
"5108";1;0,005;1,557;66;"66"
"5109";0;-0,834;0,51;66;"66"
"5110";0;-0,164;-1,453;66;"66"
"5111";1;-1,023;0,407;67;"67"
"5112";0;-1,396;1,155;67;"67"
"5113";1;-0,534;-1,561;67;"67"
"5114";1;-2,298;-0,524;67;"67"
"5115";0;-1,473;-0,4;67;"67"
"5116";0;2,124;-1,02;67;"67"
"5117";0;-0,643;-1,81;67;"67"
"5118";1;-0,412;0,176;67;"67"
"5119";0;-0,903;-1,807;67;"67"
"5120";0;0,585;0,423;67;"67"
"5121";1;0,72;0,115;67;"67"
"5122";1;0,265;1,859;67;"67"
"5123";1;-0,36;0,526;67;"67"
"5124";0;-2,045;0,175;67;"67"
"5125";1;1,53;0,094;67;"67"
"5126";1;1,018;-0,371;67;"67"
"5127";1;0,399;1,175;67;"67"
"5128";1;-0,231;0,849;67;"67"
"5129";1;0,449;2,236;67;"67"
"5130";1;0,261;0,96;67;"67"
"5131";1;0,272;0,637;67;"67"
"5132";0;-1,236;-0,297;67;"67"
"5133";1;0,9;0,075;67;"67"
"5134";0;0,187;1,591;67;"67"
"5135";1;0,835;-0,088;67;"67"
"5136";1;0,605;0,17;67;"67"
"5137";1;0,097;1,068;67;"67"
"5138";1;0,427;-0,737;67;"67"
"5139";0;1,405;-0,666;67;"67"
"5140";1;0,394;0,471;67;"67"
"5141";1;0,148;-0,417;67;"67"
"5142";1;-0,235;0,689;67;"67"
"5143";0;-1,084;-0,003;67;"67"
"5144";1;1,311;-0,44;67;"67"
"5145";1;1,022;0,77;67;"67"
"5146";1;-0,627;-0,379;67;"67"
"5147";0;-1,015;1,61;67;"67"
"5148";0;0,166;1,183;67;"67"
"5149";1;-0,722;0,07;67;"67"
"5150";1;0,595;-0,438;67;"67"
"5151";1;0,703;1,416;67;"67"
"5152";1;-0,104;-0,004;67;"67"
"5153";1;0,685;0,462;67;"67"
"5154";1;2,377;0,091;67;"67"
"5155";1;2,021;0,149;67;"67"
"5156";1;-0,098;-0,109;67;"67"
"5157";1;0,327;0,411;67;"67"
"5158";1;-0,703;-0,593;67;"67"
"5159";1;-0,327;-0,897;67;"67"
"5160";1;-0,961;-0,349;67;"67"
"5161";1;0,904;-1,178;67;"67"
"5162";1;0,043;-1,327;67;"67"
"5163";1;-0,394;1,113;67;"67"
"5164";1;0,388;0,143;67;"67"
"5165";1;0,336;0,092;67;"67"
"5166";0;-2,177;0,64;67;"67"
"5167";0;1,216;1,608;67;"67"
"5168";1;0,464;-1,002;67;"67"
"5169";1;0,603;-0,005;67;"67"
"5170";1;0,9;1,473;67;"67"
"5171";1;-2,283;-0,527;67;"67"
"5172";0;1,877;-0,989;67;"67"
"5173";1;-0,064;-0,166;67;"67"
"5174";1;0,784;-0,728;67;"67"
"5175";0;0,275;-0,07;67;"67"
"5176";1;0,084;0,688;67;"67"
"5177";1;0,029;0,135;67;"67"
"5178";1;-0,54;-0,134;67;"67"
"5179";1;0,596;0,1;67;"67"
"5180";0;-0,412;-1,54;67;"67"
"5181";1;0,533;0,684;67;"67"
"5182";0;-1,115;-0,912;67;"67"
"5183";0;1,196;-1,179;67;"67"
"5184";0;-0,06;0,315;67;"67"
"5185";0;-0,749;1,863;67;"67"
"5186";1;1,025;0,406;67;"67"
"5187";0;0,808;-0,267;67;"67"
"5188";0;-0,544;-1,523;67;"67"
"5189";1;-0,103;0,337;67;"67"
"5190";1;1,282;-0,655;67;"67"
"5191";0;-2,503;-1,368;67;"67"
"5192";1;-0,521;0,563;67;"67"
"5193";1;1,388;-0,315;67;"67"
"5194";1;-0,123;2,083;67;"67"
"5195";1;-0,029;-0,186;67;"67"
"5196";0;-0,01;-0,507;67;"67"
"5197";0;-0,593;0,187;67;"67"
"5198";0;-0,129;0,086;67;"67"
"5199";1;1,084;-0,719;67;"67"
"5200";1;0,751;0,009;67;"67"
"5201";1;2,046;1,249;67;"67"
"5202";1;-0,247;-1,082;67;"67"
"5203";0;0,448;-0,424;67;"67"
"5204";1;0,181;1,163;68;"68"
"5205";1;0,82;0,474;68;"68"
"5206";1;0,443;0,874;68;"68"
"5207";1;-1,868;0,021;68;"68"
"5208";1;0,918;0,956;68;"68"
"5209";1;-1,723;0,303;68;"68"
"5210";1;-0,482;1,371;68;"68"
"5211";1;0,626;-1,131;68;"68"
"5212";1;-0,645;-1,313;68;"68"
"5213";1;0,522;1,179;68;"68"
"5214";1;0,097;2,073;68;"68"
"5215";1;0,407;-0,579;68;"68"
"5216";0;-2,312;0,28;68;"68"
"5217";1;0,658;-1,143;68;"68"
"5218";1;-0,477;-0,458;68;"68"
"5219";1;0,189;-1,268;68;"68"
"5220";1;0,72;-0,462;68;"68"
"5221";1;0,033;-0,703;68;"68"
"5222";1;1,626;-0,269;68;"68"
"5223";1;-0,043;-1,069;68;"68"
"5224";1;-0,158;-1,35;68;"68"
"5225";1;0,35;-1,403;68;"68"
"5226";0;-0,402;-0,908;68;"68"
"5227";1;-0,064;-0,52;68;"68"
"5228";1;-0,263;0,23;68;"68"
"5229";1;-1,127;-1,819;68;"68"
"5230";1;0,596;1,028;68;"68"
"5231";0;-1,92;0,777;68;"68"
"5232";1;0,86;0,237;68;"68"
"5233";1;0,172;-0,147;68;"68"
"5234";1;0,336;-0,01;68;"68"
"5235";1;-0,044;-0,707;68;"68"
"5236";0;-1,037;1,121;68;"68"
"5237";1;1,301;-0,414;68;"68"
"5238";1;-0,528;0,615;68;"68"
"5239";1;-1,098;-0,984;68;"68"
"5240";0;0,789;-2,33;68;"68"
"5241";1;0,742;-1,002;68;"68"
"5242";1;0,666;0,074;68;"68"
"5243";1;-0,075;-1,498;68;"68"
"5244";1;-1,446;1,356;68;"68"
"5245";1;-0,117;-0,738;68;"68"
"5246";1;-0,847;-0,659;68;"68"
"5247";1;1,221;-0,76;68;"68"
"5248";0;0,715;0,697;68;"68"
"5249";1;-0,899;-0,131;68;"68"
"5250";1;-0,151;0,354;68;"68"
"5251";1;-1,122;0,678;68;"68"
"5252";1;-0,366;-0,093;68;"68"
"5253";1;3,189;-0,272;68;"68"
"5254";0;-0,931;0,118;68;"68"
"5255";1;0,683;1,092;68;"68"
"5256";1;1,273;0,601;68;"68"
"5257";1;0,198;-1,081;68;"68"
"5258";0;-2,912;0,397;68;"68"
"5259";1;-0,098;0,965;68;"68"
"5260";1;0,02;-0,387;68;"68"
"5261";1;2,074;0,738;68;"68"
"5262";1;0,313;0,141;68;"68"
"5263";0;-0,679;0,358;68;"68"
"5264";1;-0,668;-0,971;68;"68"
"5265";1;2,985;0,588;68;"68"
"5266";1;-2,216;-1,083;68;"68"
"5267";1;-1,128;-0,962;68;"68"
"5268";1;0,369;0,524;68;"68"
"5269";1;-0,501;0,008;68;"68"
"5270";1;0,697;0,06;69;"69"
"5271";1;-0,1;0,531;69;"69"
"5272";1;1,285;-0,322;69;"69"
"5273";1;0,186;-0,635;69;"69"
"5274";0;-0,208;-0,276;69;"69"
"5275";0;2,182;-1,431;69;"69"
"5276";0;0,018;-1,398;69;"69"
"5277";1;-0,631;-0,371;69;"69"
"5278";1;1,851;0,107;69;"69"
"5279";0;-0,194;-1,713;69;"69"
"5280";1;-0,52;0,055;69;"69"
"5281";1;-0,357;1,397;69;"69"
"5282";1;1,786;-0,266;69;"69"
"5283";1;1,129;-0,478;69;"69"
"5284";1;1,043;1,789;69;"69"
"5285";0;-0,809;-0,577;69;"69"
"5286";1;0,635;1,236;69;"69"
"5287";0;-0,018;-0,893;69;"69"
"5288";1;-0,068;0,094;69;"69"
"5289";1;0,306;1,269;69;"69"
"5290";1;-0,511;0,702;69;"69"
"5291";0;0,614;-1,733;69;"69"
"5292";1;0,95;0,392;69;"69"
"5293";1;-0,429;1,032;69;"69"
"5294";0;-0,6;-0,751;69;"69"
"5295";0;-1,006;-1,322;69;"69"
"5296";1;-1,028;-0,241;69;"69"
"5297";1;1,795;0,997;69;"69"
"5298";0;-0,239;-2,154;69;"69"
"5299";0;-0,491;-1,025;69;"69"
"5300";1;-1,212;-0,438;69;"69"
"5301";1;0,884;1,998;69;"69"
"5302";0;-0,063;-0,447;69;"69"
"5303";0;0,294;-1,013;69;"69"
"5304";1;0,802;1,144;69;"69"
"5305";1;-0,481;1,434;69;"69"
"5306";1;0,54;-0,389;69;"69"
"5307";1;-0,073;-0,467;69;"69"
"5308";1;-1,379;2,217;69;"69"
"5309";1;0,899;2,364;69;"69"
"5310";1;-0,489;1,389;69;"69"
"5311";1;1,15;0,472;69;"69"
"5312";1;0,621;0,645;69;"69"
"5313";1;-0,693;1,104;69;"69"
"5314";1;1,237;0,524;69;"69"
"5315";1;-1,314;1,722;69;"69"
"5316";1;-0,609;-0,879;69;"69"
"5317";1;-1,665;1,59;69;"69"
"5318";1;-1,38;0,746;69;"69"
"5319";1;-0,218;0,25;69;"69"
"5320";0;0,328;-1,381;69;"69"
"5321";1;1,546;-0,167;69;"69"
"5322";1;-0,396;0,31;69;"69"
"5323";1;-0,863;0,089;69;"69"
"5324";1;0,165;0,517;69;"69"
"5325";0;-0,037;-0,59;69;"69"
"5326";1;0,779;-0,145;69;"69"
"5327";1;-0,117;-0,013;69;"69"
"5328";1;-0,366;1,308;69;"69"
"5329";1;-0,328;-0,403;69;"69"
"5330";1;1,013;1,317;69;"69"
"5331";1;-0,119;0,83;69;"69"
"5332";1;-0,913;0,128;69;"69"
"5333";1;0,305;0,22;69;"69"
"5334";1;0,815;0,112;69;"69"
"5335";1;3,17;0,821;69;"69"
"5336";1;0,243;-0,879;69;"69"
"5337";1;0,091;1,594;69;"69"
"5338";1;-0,434;1,178;69;"69"
"5339";1;0,919;1,072;69;"69"
"5340";1;-0,563;0,652;69;"69"
"5341";0;0,653;-0,297;70;"70"
"5342";0;-2,202;-1,046;70;"70"
"5343";0;0,017;-0,467;70;"70"
"5344";1;0,155;0,889;70;"70"
"5345";0;0,166;-1,185;70;"70"
"5346";1;0,598;1,165;70;"70"
"5347";1;2,645;0,347;70;"70"
"5348";1;-1,682;0,741;70;"70"
"5349";0;-2,592;1,137;70;"70"
"5350";1;0,075;1,257;70;"70"
"5351";0;-0,323;-2,11;70;"70"
"5352";1;-0,271;0,767;70;"70"
"5353";0;0,038;-0,859;70;"70"
"5354";0;-0,445;-0,572;70;"70"
"5355";1;1,791;0,462;70;"70"
"5356";0;-0,544;-0,237;70;"70"
"5357";1;0,507;0,01;70;"70"
"5358";0;0,058;-0,942;70;"70"
"5359";0;-1,912;2,379;70;"70"
"5360";0;-0,527;-0,61;70;"70"
"5361";1;-0,161;-0,365;70;"70"
"5362";0;-1,715;-2,171;70;"70"
"5363";0;0,709;-0,384;70;"70"
"5364";0;1,487;-2,193;70;"70"
"5365";0;-0,789;-0,463;70;"70"
"5366";1;-0,945;1,272;70;"70"
"5367";0;0,804;-0,737;70;"70"
"5368";1;-0,127;0,207;70;"70"
"5369";1;-1,106;-1,138;70;"70"
"5370";1;-0,828;0,867;70;"70"
"5371";1;0,081;1,888;70;"70"
"5372";1;2,288;1,114;70;"70"
"5373";0;0,534;-1,938;70;"70"
